code,province,district,commune,village
14090412,Prey Veng,Preah Sdach,Chey Kampok,Prey Ba Srei
14090501,Prey Veng,Preah Sdach,Kampong Soeng,Svay
14090502,Prey Veng,Preah Sdach,Kampong Soeng,Pilea
14090503,Prey Veng,Preah Sdach,Kampong Soeng,Srah Thkov
14090504,Prey Veng,Preah Sdach,Kampong Soeng,Prey Khla
14090505,Prey Veng,Preah Sdach,Kampong Soeng,Phniet
14090506,Prey Veng,Preah Sdach,Kampong Soeng,Svay Bang
14090507,Prey Veng,Preah Sdach,Kampong Soeng,Ta Mau
14090508,Prey Veng,Preah Sdach,Kampong Soeng,Soeng
14090509,Prey Veng,Preah Sdach,Kampong Soeng,Veal
14090510,Prey Veng,Preah Sdach,Kampong Soeng,Kandal
14090511,Prey Veng,Preah Sdach,Kampong Soeng,Krang K'ok
14090512,Prey Veng,Preah Sdach,Kampong Soeng,Chumrov
14090601,Prey Veng,Preah Sdach,Krang Svay,Sangkae Chong
14090602,Prey Veng,Preah Sdach,Krang Svay,Pou
14090603,Prey Veng,Preah Sdach,Krang Svay,Krang Svay
14090604,Prey Veng,Preah Sdach,Krang Svay,Tuol Mean Kun
14090605,Prey Veng,Preah Sdach,Krang Svay,Sonan Chai
14090606,Prey Veng,Preah Sdach,Krang Svay,Peay Neay
14090607,Prey Veng,Preah Sdach,Krang Svay,Pring
14090608,Prey Veng,Preah Sdach,Krang Svay,Kouk Sampov
14090609,Prey Veng,Preah Sdach,Krang Svay,Srah Kaev
14090610,Prey Veng,Preah Sdach,Krang Svay,Sdau
14090701,Prey Veng,Preah Sdach,Lvea,Samraong
14090702,Prey Veng,Preah Sdach,Lvea,Tnaot Chroh
14090703,Prey Veng,Preah Sdach,Lvea,Peani
14090704,Prey Veng,Preah Sdach,Lvea,Thum
14090705,Prey Veng,Preah Sdach,Lvea,Boeng Snaor
14090706,Prey Veng,Preah Sdach,Lvea,Lvea
14090707,Prey Veng,Preah Sdach,Lvea,Svay Kdieb
14090708,Prey Veng,Preah Sdach,Lvea,Prey Kduoch
14090709,Prey Veng,Preah Sdach,Lvea,Kampong Thnal
14090710,Prey Veng,Preah Sdach,Lvea,Ta Kouk
14090711,Prey Veng,Preah Sdach,Lvea,Prum Khsach
14090801,Prey Veng,Preah Sdach,Preah Sdach,Kang Neang
14090802,Prey Veng,Preah Sdach,Preah Sdach,Phot
